time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-06T22:09:50.980Z,39.753,-110.8375,1.77,1.74,md,8,126,0.063,0.25,uu,uu60139712,2016-02-08T19:12:29.710Z,"7km N of Helper, Utah",earthquake,0.81,31.61,0.147,8,reviewed,uu,uu
2016-02-06T21:59:54.230Z,35.9823,-97.1811,7.63,3.5,mb_lg,,31,0.206,0.51,us,us20004yei,2016-02-07T03:32:20.934Z,"7km ENE of Langston, Oklahoma",earthquake,1.5,7.5,0.05,103,reviewed,us,us
2016-02-06T21:42:47.130Z,34.7001667,-116.2395,6.05,1.46,ml,12,110,0.07462,0.1,ci,ci37521128,2016-02-08T17:41:01.797Z,"8km WSW of Ludlow, California",earthquake,0.24,0.54,0.213,15,reviewed,ci,ci
2016-02-06T21:32:50.570Z,32.5136667,-115.6105,6.55,1.58,ml,22,208,0.1669,0.25,ci,ci37521120,2016-02-11T19:00:20.980Z,"8km SSW of Progreso, B.C., MX",earthquake,0.6,1.27,0.135,16,reviewed,ci,ci
2016-02-06T21:15:49.490Z,35.9818,-97.1912,5,2.6,mb_lg,,56,0.214,0.6,us,us20004ye9,2016-02-07T05:18:21.333Z,"7km NE of Langston, Oklahoma",earthquake,1.2,2,0.098,27,reviewed,us,us
2016-02-06T21:08:55.750Z,33.0516667,-115.8825,10.14,1,ml,23,69,0.08186,0.25,ci,ci37521112,2016-02-08T16:34:12.026Z,"24km W of Westmorland, California",earthquake,0.37,0.87,0.095,9,reviewed,ci,ci
2016-02-06T21:08:02.660Z,36.6539,-98.453,5,2.6,mb_lg,,50,0.213,0.45,us,us20004ye7,2016-02-07T05:10:45.465Z,"14km SW of Cherokee, Oklahoma",earthquake,1.7,2,0.111,21,reviewed,us,us
2016-02-06T20:48:20.270Z,37.0635,-97.7316667,5.12,2.06,ml,18,75,0.03281,0.04,ismpkansas,ismpkansas70171103,2016-02-11T19:32:55.276Z,"11km WNW of Caldwell, Kansas",earthquake,0.14,0.41,0.13,21,reviewed,ismp,ismp
2016-02-06T20:39:09.280Z,36.8097,-97.765,4.35,3.8,mb_lg,,30,0.014,0.36,us,us20004ye0,2016-02-07T01:33:20.611Z,"2km W of Medford, Oklahoma",earthquake,1.1,6.1,0.048,113,reviewed,us,us
2016-02-06T20:35:40.000Z,63.0123,-151.6403,0,1.8,ml,9,125.999989920001,0.2748845,0.51,ak,ak12745266,2016-02-07T14:27:49.473Z,"109km NW of Talkeetna, Alaska",earthquake,0.5,0.5,,3,automatic,ak,ak
2016-02-06T20:22:25.740Z,19.4081669,-155.2786713,0.02,1.81,md,9,107,0.004394,0.24,hv,hv61171711,2016-02-06T20:28:09.250Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.57,0.15,7,automatic,hv,hv
2016-02-06T20:16:57.693Z,38.3861,-118.7652,3.2,1.2,ml,17,125.08,0.071,0.1453,nn,nn00530265,2016-02-08T04:33:49.362Z,"19km SW of Hawthorne, Nevada",earthquake,1.95,3,0.13,3,reviewed,nn,nn
2016-02-06T20:07:35.810Z,36.0823333,-117.8796667,0.68,1.14,ml,12,85,0.07494,0.24,ci,ci37521104,2016-02-08T14:05:15.885Z,"7km NE of Coso Junction, California",earthquake,0.47,0.86,0.122,17,reviewed,ci,ci
2016-02-06T19:54:09.940Z,38.8126678,-122.8133316,2.56,1.04,md,16,93,0.01101,0.02,nc,nc72589601,2016-02-06T21:48:03.868Z,"6km NW of The Geysers, California",earthquake,0.27,0.47,0.17,5,automatic,nc,nc
2016-02-06T19:41:42.140Z,40.327,-124.5253333,14.98,2.12,md,21,252,0.1843,0.14,nc,nc72589596,2016-02-09T06:54:04.065Z,"35km SW of Ferndale, California",earthquake,0.54,0.41,0.235,17,reviewed,nc,nc
2016-02-06T19:28:09.770Z,38.3529,-116.4359,12.7,1.2,ml,7,140.31,0.667,0.2844,nn,nn00530271,2016-02-08T04:36:02.352Z,"18km NNW of Warm Springs, Nevada",earthquake,9.48,8.6,0.1,4,reviewed,nn,nn
2016-02-06T19:04:31.000Z,36.0331667,-117.7755,1.55,1.49,ml,28,51,0.01149,0.17,ci,ci37521088,2016-02-08T16:19:30.480Z,"16km E of Coso Junction, California",earthquake,0.19,0.23,0.124,23,reviewed,ci,ci
2016-02-06T18:58:47.690Z,37.0591667,-97.9381667,5.19,1.86,ml,17,77,0.07222,0.04,ismpkansas,ismpkansas70171073,2016-02-11T19:37:58.770Z,"13km SE of Anthony, Kansas",earthquake,0.16,0.77,0.1,19,reviewed,ismp,ismp
2016-02-06T18:56:29.000Z,64.8672,-147.2955,7.8,1,ml,14,118.799990496001,0.1985277,0.43,ak,ak12743534,2016-02-07T12:21:58.583Z,"13km ENE of Badger, Alaska",earthquake,0.3,1.1,,,automatic,ak,ak
2016-02-06T18:50:12.400Z,44.6288333,-112.0813333,8.52,1.47,ml,17,105,0.226,0.19,mb,mb80123604,2016-02-08T17:42:03.820Z,"40km E of Lima, Montana",earthquake,0.55,2.1,0.214,4,reviewed,mb,mb
2016-02-06T18:06:15.900Z,43.3168333,-110.961,1.07,1.09,ml,5,302,0.092,0.21,mb,mb80123564,2016-02-08T17:04:18.220Z,"14km WNW of Hoback, Wyoming",earthquake,3.49,1.41,0.209,5,reviewed,mb,mb
2016-02-06T18:03:17.260Z,-15.0001,167.9247,34.97,4.4,mb,,62,0.826,1.19,us,us20004zab,2016-02-10T16:49:48.449Z,"94km E of Port-Olry, Vanuatu",earthquake,6.5,8.1,0.138,15,reviewed,us,us
2016-02-06T17:29:42.180Z,42.6403,140.9807,145.47,4.3,mb,,52,0.398,0.87,us,us20004yd8,2016-02-10T16:27:41.067Z,"21km NNE of Date, Japan",earthquake,6.6,6.7,0.06,80,reviewed,us,us
2016-02-06T17:08:25.000Z,61.4368,-146.4308,28,1.4,ml,7,151.199987904001,0.2488333,0.48,ak,ak12741813,2016-02-07T12:21:57.815Z,"34km N of Valdez, Alaska",earthquake,0.8,0.3,,4,automatic,ak,ak
2016-02-06T16:56:17.500Z,18.9055,-64.455,44,3.6,Md,15,295.2,0.50934477,0.34,pr,pr16037006,2016-02-06T18:07:38.339Z,"56km NNE of Road Town, British Virgin Islands",earthquake,3.8,6.4,0,11,reviewed,pr,pr
2016-02-06T16:53:55.608Z,39.0591,-118.0771,10,1.5,ml,10,156.34,0.022,0.0897,nn,nn00530241,2016-02-08T04:29:55.469Z,"25km NNW of Gabbs, Nevada",earthquake,3.22,2,0.33,3,reviewed,nn,nn
2016-02-06T16:53:08.700Z,18.0268,-65.601,21,2.6,Md,5,216,0.08354332,0.1,pr,pr16037007,2016-02-07T00:55:38.503Z,"15km WSW of Esperanza, Puerto Rico",earthquake,0.8,1.1,0,3,reviewed,pr,pr
2016-02-06T16:52:24.690Z,37.9345,-110.8596667,10.83,1.96,ml,23,154,0.093,0.19,uu,uu60139667,2016-02-08T18:28:13.430Z,"50km SSW of Hanksville, Utah",earthquake,0.42,0.57,0.222,8,reviewed,uu,uu
2016-02-06T16:52:24.660Z,37.9321667,-110.8576667,11.44,1.97,ml,24,152,0.092,0.22,uu,uu60139672,2016-02-08T19:07:19.480Z,"50km SSW of Hanksville, Utah",earthquake,0.5,0.47,0.204,8,reviewed,uu,uu
2016-02-06T16:50:53.000Z,61.633,-150.3917,40.4,2.6,ml,53,32.3999974080002,0.1760698,0.63,ak,ak12741799,2016-02-07T12:27:49.919Z,"22km SW of Willow, Alaska",earthquake,0.3,0.9,,3,automatic,ak,ak
2016-02-06T16:43:36.000Z,63.2648,-143.802,3.3,1.6,ml,13,93.5999925120006,0.3144103,0.43,ak,ak12741796,2016-02-07T12:21:56.608Z,"41km W of Tok, Alaska",earthquake,0.4,0.3,,3,automatic,ak,ak
2016-02-06T16:35:53.890Z,38.8260002,-122.831665,2,1.11,md,15,52,0.003899,0.03,nc,nc72589521,2016-02-06T18:12:05.370Z,"8km NW of The Geysers, California",earthquake,0.26,0.45,0.04,5,automatic,nc,nc
2016-02-06T16:19:30.000Z,38.8078333,-122.8268333,1.74,1.49,md,48,85,0.002103,0.06,nc,nc72589516,2016-02-09T04:11:05.703Z,"6km WNW of The Geysers, California",earthquake,0.13,0.17,0.26,15,reviewed,nc,nc
2016-02-06T16:12:33.190Z,33.2096667,-116.7016667,6.7,1.29,ml,45,36,0.0468,0.22,ci,ci37521072,2016-02-08T14:05:33.706Z,"7km ESE of Lake Henshaw, California",earthquake,0.25,0.57,0.133,26,reviewed,ci,ci
2016-02-06T16:07:10.000Z,60.4271,-148.4639,13.9,3.3,ml,75,147.599988192001,0.4347846,0.88,ak,ak12740073,2016-02-07T12:27:42.181Z,"40km SSE of Whittier, Alaska",earthquake,0.3,0.3,,3,automatic,ak,ak
2016-02-06T15:40:11.000Z,63.4355,-151.3578,0.5,2.4,ml,28,115.199990784001,0.2263755,0.91,ak,ak12740065,2016-02-07T12:21:55.337Z,"120km W of Cantwell, Alaska",earthquake,0.5,0.4,,5,automatic,ak,ak
2016-02-06T15:34:35.240Z,19.4036674,-155.2818298,1.38,2.04,ml,27,28,0.008366,0.25,hv,hv61171576,2016-02-06T15:40:18.130Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.24,0.29,13,automatic,hv,hv
2016-02-06T15:31:28.000Z,63.4146,-151.3504,14,1.2,ml,7,100.799991936001,0.2344603,0.2,ak,ak12740062,2016-02-07T12:21:54.645Z,"119km W of Cantwell, Alaska",earthquake,0.3,0.4,,7,automatic,ak,ak
2016-02-06T15:25:34.458Z,38.6664,-118.7678,14.3,1.1,ml,9,149.85,0.196,0.0853,nn,nn00530279,2016-02-08T04:35:12.735Z,"20km NW of Hawthorne, Nevada",earthquake,4.07,8.1,0.67,3,reviewed,nn,nn
2016-02-06T15:14:39.360Z,39.7986667,-120.7103333,-1.23,1.89,md,22,91,0.04441,0.12,nc,nc72589506,2016-02-09T05:34:04.877Z,"20km W of Portola, California",earthquake,0.28,2.76,0.16,19,reviewed,nc,nc
2016-02-06T15:12:56.300Z,35.4745,-90.8075,13.41,1.75,md,5,297,0.1111,0.16,nm,nm60102522,2016-02-06T21:02:14.460Z,"12km SW of Harrisburg, Arkansas",earthquake,1.79,1.5,0.191,3,reviewed,nm,nm
2016-02-06T15:12:29.260Z,36.1399,-97.2844,4.19,3,mb_lg,,47,0.296,0.41,us,us20004yc5,2016-02-06T23:15:08.571Z,"16km S of Perry, Oklahoma",earthquake,1.4,7.4,0.065,61,reviewed,us,us
2016-02-06T14:35:07.000Z,60.1399,-141.2147,19.2,1.7,ml,7,215.999982720001,0.2146974,0.81,ak,ak12738347,2016-02-07T12:21:53.840Z,"68km E of Cape Yakataga, Alaska",earthquake,2.4,0.5,,4,automatic,ak,ak
2016-02-06T14:26:09.757Z,39.2331,-120.4776,5.3,1.2,ml,13,263.52,0.17,0.1405,nn,nn00530229,2016-02-08T19:17:05.477Z,"27km WSW of Truckee, California",earthquake,2.47,3,0.24,6,reviewed,nn,nn
2016-02-06T13:50:49.090Z,19.4261665,-155.6136627,1.65,1.86,md,16,89,0.02675,0.36,hv,hv61171466,2016-02-06T13:53:55.700Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.68,0.16,8,automatic,hv,hv
2016-02-06T13:15:46.800Z,48.3358333,-122.9663333,49.246,1.63,ml,11,100,0.2273,0.31,uw,uw61107372,2016-02-08T18:40:38.260Z,"21km W of Ault Field, Washington",earthquake,0.87,2.23,0.121,13,reviewed,uw,uw
2016-02-06T13:02:29.700Z,38.819,-122.7626667,2.04,1.15,md,45,47,0.01278,0.07,nc,nc72589476,2016-02-09T03:17:04.576Z,"3km W of Cobb, California",earthquake,0.12,0.19,0.168,13,reviewed,nc,nc
2016-02-06T12:55:57.250Z,-18.7553,-177.6198,618.46,4.3,mb,,97,4.233,0.83,us,us20004ybx,2016-02-06T20:58:30.185Z,"238km NNE of Ndoi Island, Fiji",earthquake,14,10.4,0.109,24,reviewed,us,us
2016-02-06T12:47:44.000Z,59.6951,-152.4926,72.3,2.5,ml,40,125.999989920001,0.3754958,0.5,ak,ak12734924,2016-02-07T12:27:46.059Z,"38km WSW of Anchor Point, Alaska",earthquake,0.6,0.8,,6,automatic,ak,ak
2016-02-06T12:24:48.641Z,38.6805,-119.242,18.6,1.2,ml,10,101.67,0.305,0.0962,nn,nn00530240,2016-02-08T04:29:06.933Z,"14km SE of Smith Valley, Nevada",earthquake,1.77,1.9,0,1,reviewed,nn,nn
2016-02-06T12:05:31.200Z,6.8291,-73.0611,147.6,4.3,Mb,,50.4,1.42472804,1.05,us,us20004ybp,2016-02-06T20:08:00.064Z,"15km NNW of Aratoca, Colombia",earthquake,7.6,11,0.1,19,reviewed,us,us
2016-02-06T12:03:16.540Z,37.9123333,-121.8495,9.93,1.83,md,47,48,0.04346,0.22,nc,nc72589471,2016-02-09T03:11:04.566Z,"8km ESE of Clayton, California",earthquake,0.24,0.52,0.183,34,reviewed,nc,nc
2016-02-06T11:23:32.000Z,61.7285,-148.1947,28.5,1.7,ml,13,104.399991648001,0.1015096,0.89,ak,ak12733219,2016-02-07T12:21:52.486Z,"35km ESE of Sutton-Alpine, Alaska",earthquake,0.5,0.2,,7,automatic,ak,ak
2016-02-06T11:19:50.180Z,37.7056667,-122.3938333,10.46,1.03,md,25,74,0.02434,0.11,nc,nc72589446,2016-02-09T01:26:43.030Z,"2km N of Brisbane, California",earthquake,0.38,0.29,0.139,15,reviewed,nc,nc
2016-02-06T10:56:58.000Z,63.2727,-151.2443,11.7,1.4,ml,6,147.599988192001,0.3144103,0.29,ak,ak12733050,2016-02-07T12:20:23.957Z,"115km W of Cantwell, Alaska",earthquake,0.4,0.4,,2,automatic,ak,ak
2016-02-06T10:15:46.260Z,34.058,-116.9426667,13.84,1.51,ml,52,34,0.03591,0.17,ci,ci37521048,2016-02-08T14:07:22.210Z,"10km ENE of Yucaipa, California",earthquake,0.18,0.42,0.12,28,reviewed,ci,ci
2016-02-06T10:12:10.440Z,13.3189,-89.5829,64.22,4.6,mb,,170,0.5,1.18,us,us20004yb8,2016-02-06T18:14:50.090Z,"33km WSW of La Libertad, El Salvador",earthquake,7,7.7,0.057,92,reviewed,us,us
2016-02-06T09:57:09.000Z,59.9051,-152.7176,81.3,2.2,ml,14,233.999981280002,0.5138363,0.87,ak,ak12731345,2016-02-07T12:20:03.083Z,"51km WNW of Anchor Point, Alaska",earthquake,1.1,1,,6,automatic,ak,ak
2016-02-06T09:52:14.890Z,19.4051666,-155.279007,1.36,1.86,ml,18,49,0.007066,0.12,hv,hv61171241,2016-02-06T09:57:56.820Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.23,0.12,4,automatic,hv,hv
2016-02-06T09:46:15.740Z,38.8518333,-122.8253333,1.29,1.46,md,46,60,0.00322,0.07,nc,nc72589431,2016-02-09T00:44:04.237Z,"9km WNW of Cobb, California",earthquake,0.1,0.17,0.135,13,reviewed,nc,nc
2016-02-06T09:46:01.410Z,38.8521667,-122.8235,1.47,1.05,md,43,60,0.002492,0.06,nc,nc72589426,2016-02-08T20:24:04.337Z,"9km WNW of Cobb, California",earthquake,0.1,0.19,0.155,13,reviewed,nc,nc
2016-02-06T09:33:50.000Z,19.1539,-65.224,40,2.9,Md,5,306,0.83812816,0.11,pr,pr16037005,2016-02-06T17:36:30.835Z,"94km N of Culebra, Puerto Rico",earthquake,2.4,8.8,0,4,reviewed,pr,pr
2016-02-06T09:19:18.380Z,35.9814,-97.1855,5,3.2,mb_lg,,56,0.21,0.52,us,us20004yb3,2016-02-06T14:04:37.825Z,"7km ENE of Langston, Oklahoma",earthquake,1,2,0.056,83,reviewed,us,us
2016-02-06T09:13:47.720Z,35.9797,-97.1891,5,2.9,mb_lg,,64,0.213,0.54,us,us20004yb1,2016-02-07T04:14:45.796Z,"7km ENE of Langston, Oklahoma",earthquake,0.8,2,0.068,56,reviewed,us,us
2016-02-06T09:00:09.880Z,-29.5745,30.74,10,3.7,mb,,114,4.894,0.51,us,us20004ylw,2016-02-09T01:16:32.282Z,"28km NNE of Mpumalanga, South Africa",earthquake,12.4,2,0.252,4,reviewed,us,us
2016-02-06T09:00:03.600Z,18.677,-66.4714,27,3.1,Md,22,212.4,0.20661252,0.18,pr,pr16037004,2016-02-06T17:04:15.887Z,"23km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.7,1.3,0,19,reviewed,pr,pr
2016-02-06T08:56:07.890Z,39.353,-123.293,6.01,1.69,md,14,82,0.1472,0.05,nc,nc72589411,2016-02-08T19:05:06.058Z,"8km SE of Willits, California",earthquake,0.25,2.47,0.202,14,reviewed,nc,nc
2016-02-06T08:20:31.000Z,63.1203,-151.4531,12,1.4,ml,6,115.199990784001,0.4015469,0.15,ak,ak12729640,2016-02-07T12:20:02.322Z,"112km NW of Talkeetna, Alaska",earthquake,0.6,0.4,,4,automatic,ak,ak
2016-02-06T08:06:56.000Z,57.8139,-157.5354,105.3,3.1,ml,16,266.399978688002,2.202669,0.89,ak,ak12729635,2016-02-07T12:23:44.447Z,"110km SSW of King Salmon, Alaska",earthquake,3.4,7.7,,3,automatic,ak,ak
2016-02-06T08:01:48.610Z,34.082,-118.2565,9.58,1.13,ml,31,48,0.03299,0.24,ci,ci37521024,2016-02-08T15:45:17.527Z,"1km N of Echo Park, California",earthquake,0.32,0.6,0.185,15,reviewed,ci,ci
2016-02-06T07:20:11.000Z,61.0241,-147.7263,11.5,2,ml,18,122.399990208001,0.3377665,0.97,ak,ak12727952,2016-02-07T12:20:00.737Z,"59km ENE of Whittier, Alaska",earthquake,0.3,0.2,,4,automatic,ak,ak
2016-02-06T07:09:59.160Z,44.7798333,-111.1828333,13.39,1.06,md,10,146,0.031,0.13,uu,uu60139627,2016-02-08T18:17:55.450Z,"14km NNW of West Yellowstone, Montana",earthquake,0.71,1.04,0.19,8,reviewed,uu,uu
2016-02-06T06:49:55.070Z,40.3301667,-124.6306667,22.97,2.71,md,29,243,0.2649,0.14,nc,nc72589381,2016-02-08T23:05:06.550Z,"41km SW of Ferndale, California",earthquake,0.51,0.77,0.088,19,reviewed,nc,nc
2016-02-06T06:49:37.450Z,38.8253333,-122.827,2.92,1.47,md,47,41,0.006652,0.06,nc,nc72589376,2016-02-08T23:32:03.903Z,"8km NW of The Geysers, California",earthquake,0.13,0.17,0.177,15,reviewed,nc,nc
2016-02-06T06:45:32.000Z,18.8885,-67.4402,44,2.7,Md,4,331.2,0.78422924,0.2,pr,pr16037003,2016-02-06T14:48:12.008Z,"56km NW of San Antonio, Puerto Rico",earthquake,4.3,11.3,0,2,reviewed,pr,pr
2016-02-06T06:44:51.350Z,19.4101658,-155.2806702,2.74,1.82,md,19,58,0.001873,0.13,hv,hv61171136,2016-02-06T06:47:52.600Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.35,0.11,16,automatic,hv,hv
2016-02-06T06:33:17.980Z,37.8355,-112.4353333,3.4,1.71,ml,13,98,0.286,0.16,uu,uu60139622,2016-02-08T18:15:18.880Z,"1km N of Panguitch, Utah",earthquake,0.44,10.28,0.313,2,reviewed,uu,uu
2016-02-06T06:21:22.620Z,37.3636667,-121.6611667,3.92,1.5,md,25,52,0.02652,0.07,nc,nc72589366,2016-02-09T02:43:04.505Z,"13km E of East Foothills, California",earthquake,0.19,0.27,0.166,21,reviewed,nc,nc
2016-02-06T06:20:22.360Z,-8.9421,-74.497,149.63,4.6,mb,,106,2.143,0.84,us,us20004yaj,2016-02-06T14:22:51.485Z,"61km SSE of Campoverde, Peru",earthquake,8.5,5.4,0.101,29,reviewed,us,us
2016-02-06T06:17:17.310Z,37.5718333,-118.8583333,5.39,1.84,md,36,57,0.02948,0.05,nc,nc72589356,2016-02-09T03:01:05.542Z,"13km SE of Mammoth Lakes, California",earthquake,0.15,0.35,0.272,32,reviewed,nc,nc
2016-02-06T05:58:41.670Z,48.1573333,-122.5651667,25.522,1.6,ml,12,89,0.1396,0.41,uw,uw61107362,2016-02-08T18:43:43.880Z,"3km SW of Camano, Washington",earthquake,1,1.87,0.218,5,reviewed,uw,uw
2016-02-06T05:55:49.980Z,38.8215,-122.8065,2.87,1.49,md,35,59,0.003373,0.05,nc,nc72589341,2016-02-10T02:44:04.047Z,"6km NW of The Geysers, California",earthquake,0.18,0.3,0.139,13,reviewed,nc,nc
2016-02-06T05:35:39.410Z,37.6396667,-118.9305,5.92,1.09,md,25,62,0.02482,0.04,nc,nc72589336,2016-02-08T17:42:05.380Z,"3km ESE of Mammoth Lakes, California",earthquake,0.3,0.39,0.25,21,reviewed,nc,nc
2016-02-06T05:06:29.000Z,59.4047,-151.7713,2.1,2,ml,15,201.599983872001,0.296444,0.71,ak,ak12724572,2016-02-07T12:19:59.274Z,"29km SSW of Homer, Alaska",earthquake,0.5,0.3,,2,automatic,ak,ak
2016-02-06T05:05:53.000Z,60.9078,-149.0879,26.6,1.4,ml,6,136.799989056001,0.3629194,0.67,ak,ak12724573,2016-02-07T12:19:59.980Z,"26km NW of Whittier, Alaska",earthquake,0.5,0.9,,4,automatic,ak,ak
2016-02-06T04:51:35.900Z,-17.2414,174.9773,10,5.1,mb,,69,2.977,1.08,us,us20004y9m,2016-02-06T12:54:02.692Z,"266km WNW of Nadi, Fiji",earthquake,9.5,1.9,0.05,129,reviewed,us,us
2016-02-06T04:50:37.410Z,33.9783333,-116.259,5.02,1.17,ml,35,54,0.08857,0.2,ci,ci37520992,2016-02-08T14:08:31.590Z,"18km SSE of Joshua Tree, California",earthquake,0.26,0.61,0.208,27,reviewed,ci,ci
2016-02-06T04:08:15.130Z,37.8218333,-113.0996667,7.16,1.12,md,8,125,0.226,0.1,uu,uu60139617,2016-02-09T20:43:52.030Z,"8km NW of Enoch, Utah",earthquake,0.52,2.99,0.079,5,reviewed,uu,uu
2016-02-06T03:37:56.000Z,59.2593,-151.9675,15.8,3.4,ml,64,118.799990496001,,0.95,ak,ak12721244,2016-02-06T22:52:54.441Z,"48km SSW of Homer, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-02-06T03:02:15.000Z,64.1675,-150.0366,3.6,1.3,ml,17,104.399991648001,0.3206986,0.41,ak,ak12721228,2016-02-06T22:31:29.074Z,"62km NW of Healy, Alaska",earthquake,0.3,0.3,,2,automatic,ak,ak
2016-02-06T02:56:38.210Z,38.8236656,-122.7639999,1.85,1.12,md,10,89,0.008216,0.02,nc,nc72589291,2016-02-06T04:02:04.420Z,"3km W of Cobb, California",earthquake,0.51,0.62,0.31,5,automatic,nc,nc
2016-02-06T02:43:25.710Z,35.7331667,-120.283,9.6,1.51,md,51,47,0.02708,0.05,nc,nc72589286,2016-02-06T10:45:51.612Z,"12km NE of Shandon, California",earthquake,0.16,0.28,0.231,31,reviewed,nc,nc
2016-02-06T02:35:55.000Z,63.08,-151.4702,13.9,1.5,ml,6,169.199986464001,0.3745975,0.13,ak,ak12721214,2016-02-06T22:31:28.184Z,"109km NW of Talkeetna, Alaska",earthquake,0.5,0.3,,2,automatic,ak,ak
2016-02-06T02:30:43.810Z,36.1028333,-120.1916667,7.65,1.83,md,50,124,0.07846,0.13,nc,nc72589281,2016-02-06T04:34:06.497Z,"12km NNW of Avenal, California",earthquake,0.25,0.45,0.17,39,reviewed,nc,nc
2016-02-06T02:28:11.990Z,2.2373,97.0833,41.85,4.4,mb,,176,1.049,0.31,us,us20004y9c,2016-02-06T10:31:16.939Z,"82km ESE of Sinabang, Indonesia",earthquake,10.8,13.8,0.17,10,reviewed,us,us
2016-02-06T02:20:12.000Z,60.5169,-147.6809,14,1.7,ml,6,201.599983872001,0.4608357,0.6,ak,ak12719442,2016-02-06T22:30:57.300Z,"61km ESE of Whittier, Alaska",earthquake,0.8,0.3,,2,automatic,ak,ak
2016-02-06T02:07:35.500Z,19.315,-66.5385,18,3.3,Md,12,280.8,0.98365524,0.43,pr,pr16037002,2016-02-06T10:10:10.141Z,"94km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,6.4,12.7,0,6,reviewed,pr,pr
2016-02-06T02:06:24.880Z,36.6338333,-121.2625,9.78,1.25,md,18,65,0.0337,0.11,nc,nc72589276,2016-02-06T04:13:04.438Z,"21km NE of Gonzales, California",earthquake,0.43,0.42,0.22,16,reviewed,nc,nc
2016-02-06T01:56:57.060Z,38.7415,-122.9761667,2.99,2.41,md,61,60,0.04104,0.08,nc,nc72589271,2016-02-06T21:22:22.165Z,"7km SSE of Cloverdale, California",earthquake,0.15,0.56,0.242,43,reviewed,nc,nc
2016-02-06T01:39:18.300Z,-17.0008,174.9465,10,5.5,mb,,46,3.057,0.79,us,us20004y98,2016-02-10T02:59:49.000Z,"276km WNW of Nadi, Fiji",earthquake,7.2,1.7,0.047,157,reviewed,us,us
2016-02-06T01:06:51.770Z,38.8321648,-122.8075027,0.56,1.01,md,17,93,0.008984,0.02,nc,nc72589246,2016-02-06T01:26:05.084Z,"7km W of Cobb, California",earthquake,0.2,0.45,0.11,5,automatic,nc,nc
2016-02-06T01:01:55.000Z,64.59,-149.2073,17.5,1.8,ml,32,46.7999962560003,0.01886462,0.7,ak,ak12717778,2016-02-06T22:30:43.859Z,"4km WNW of North Nenana, Alaska",earthquake,0.2,0.1,,3,automatic,ak,ak
2016-02-06T01:01:17.830Z,37.6395,-118.9315,6.02,1.1,md,18,71,0.0273,0.05,nc,nc72589241,2016-02-06T03:50:04.386Z,"3km ESE of Mammoth Lakes, California",earthquake,0.27,0.47,0.228,15,reviewed,nc,nc
2016-02-06T01:01:14.230Z,35.6698333,-118.709,6.3,1.31,ml,22,75,0.1407,0.15,ci,ci37520960,2016-02-08T15:23:28.742Z,"22km WNW of Bodfish, California",earthquake,0.27,0.89,0.207,16,reviewed,ci,ci
2016-02-06T00:57:01.200Z,17.8829,-65.639,13,2.5,Md,3,291.6,0.22727377,0.17,pr,pr16037001,2016-02-06T08:59:44.985Z,"28km ESE of Emajagua, Puerto Rico",earthquake,1.5,1,0,2,reviewed,pr,pr
2016-02-06T00:47:10.245Z,38.4428,-118.8905,9.4,1,ml,6,294.91,0.099,0.1706,nn,nn00530190,2016-02-08T04:27:03.642Z,"24km WSW of Hawthorne, Nevada",earthquake,6.3,3.2,0,1,reviewed,nn,nn
2016-02-06T00:40:39.820Z,38.8,-122.8106667,3.6,2.23,md,67,32,0.01308,0.05,nc,nc72589221,2016-02-06T07:26:03.856Z,"5km WNW of The Geysers, California",earthquake,0.12,0.16,0.221,43,reviewed,nc,nc
2016-02-06T00:35:42.010Z,34.1095,-118.2645,8.67,1.46,ml,31,47,0.03088,0.22,ci,ci37520952,2016-02-08T15:19:08.337Z,"2km N of Silver Lake, California",earthquake,0.31,0.62,0.17,34,reviewed,ci,ci
2016-02-06T00:33:05.410Z,37.1653,-112.7502,5,2.5,ml,,50,0.159,0.92,us,us20004y95,2016-02-08T18:07:21.916Z,"23km WNW of Kanab, Utah",earthquake,2,2,0.043,71,reviewed,us,us
2016-02-06T00:33:04.420Z,37.1468333,-112.7431667,17.96,2.77,ml,19,61,0.144,0.12,uu,uu60139607,2016-02-08T18:06:57.673Z,"22km WNW of Kanab, Utah",earthquake,0.27,0.8,0.172,6,reviewed,uu,uu
2016-02-06T00:28:51.350Z,37.5721667,-118.8583333,5.14,1.09,md,28,87,0.02927,0.04,nc,nc72589211,2016-02-06T05:00:05.530Z,"13km SE of Mammoth Lakes, California",earthquake,0.21,0.41,0.198,23,reviewed,nc,nc
2016-02-06T00:28:10.000Z,64.995,-147.3458,1.1,1.8,ml,15,129.599989632001,0.1275608,0.74,ak,ak12716139,2016-02-06T22:30:32.875Z,"23km NNE of Badger, Alaska",earthquake,0.3,0.5,,1,automatic,ak,ak
